ID,FID,Departure
419295,164,3526
419295,-25,1
419298,164,3526
419298,-25,1
419299,164,3526
419299,-25,1
419414,490,3526
419414,-18,1
419418,490,3526
419418,-18,1
419465,463,3526
419465,-39,1
419470,614,3526
419470,-37,1
419471,614,3526
419471,-37,1
419500,463,3526
419500,-39,1
419538,587,3527
419538,-42,1
419539,216,3527
419539,-43,1
419549,587,3527
419549,-42,1
419553,587,3527
419553,-42,1
419568,451,3527
419568,-37,1
419569,88,3527
419569,-8,1
419571,88,3527
419571,-8,1
419574,451,3527
419574,-37,1
419575,88,3527
419575,-8,1
419582,451,3527
419582,-37,1
419592,268,3527
419592,-42,1
419659,38,3527
419659,-12,1
419662,38,3527
419662,-12,1
419664,38,3527
419664,-12,1
419742,133,3527
419742,-23,1
419743,133,3527
419743,-23,1
419744,526,3527
419744,-10,1
419746,133,3527
419746,-23,1
419784,49,3527
419784,-2,1
419791,49,3527
419791,-2,1
419803,526,3527
419803,-10,1
419806,333,3527
419806,-8,1
419807,333,3527
419807,-8,1
419819,333,3527
419819,-8,1
419839,216,3527
419839,-43,1
419867,509,3528
419867,-43,1
419882,509,3528
419882,-43,1
419885,509,3528
419885,-43,1
419892,667,3528
419892,-34,1
419900,667,3528
419900,-34,1
419902,147,3528
419902,-6,1
419907,147,3528
419907,-6,1
419909,147,3528
419909,-6,1
419919,667,3528
419919,-34,1
419934,667,3528
419934,-34,1
419938,526,3528
419938,-42,1
419947,526,3528
419947,-42,1
419967,526,3528
419967,-42,1
419971,587,3528
419971,-42,1
419973,587,3528
419973,-42,1
420070,271,3528
420070,-41,1
420077,691,3528
420077,-9,1
420081,314,3528
420081,-30,1
420082,314,3528
420082,-30,1
420083,314,3528
420083,-30,1
420097,271,3528
420097,-41,1
420105,112,3528
420105,-1,1
420107,112,3528
420107,-1,1
420134,691,3528
420134,-9,1
420143,271,3528
420143,-41,1
420165,473,3529
420165,-4,1
420173,473,3529
420173,-4,1
420199,448,3529
420199,-2,1
420218,448,3529
420218,-2,1
420272,249,3529
420272,-9,1
420313,541,3529
420313,-40,1
420314,541,3529
420314,-40,1
420327,516,3529
420327,-8,1
420328,516,3529
420328,-8,1
420329,516,3529
420329,-8,1
420338,249,3529
420338,-9,1
420361,452,3529
420361,-18,1
420362,509,3529
420362,-46,1
420379,452,3529
420379,-28,1
420385,452,3529
420385,-28,1
420388,509,3529
420388,-46,1
420391,452,3529
420391,-18,1
420392,452,3529
420392,-28,1
420402,452,3529
420402,-18,1
420431,509,3529
420431,-46,1
420438,249,3529
420438,-9,1
420447,509,3529
420447,-46,1
420461,17,3530
420461,-43,1
420464,519,3530
420464,-43,1
420479,17,3530
420479,-43,1
420488,185,3530
420488,-23,1
420489,185,3530
420489,-23,1
420491,185,3530
420491,-23,1
420506,519,3530
420506,-43,1
420549,141,3530
420549,-14,1
420550,141,3530
420550,-14,1
420594,692,3530
420594,-39,1
420602,692,3530
420602,-39,1
420625,491,3530
420625,-42,1
420647,598,3530
420647,-36,1
420685,569,3530
420685,-40,1
420686,569,3530
420686,-40,1
420707,598,3530
420707,-36,1
420723,348,3530
420723,-43,1
420724,348,3530
420724,-43,1
420725,348,3530
420725,-43,1
420772,491,3530
420772,-42,1
420775,466,3530
420775,-42,1
420776,466,3530
420776,-42,1
420780,466,3530
420780,-42,1
420815,141,3531
420815,-1,1
420849,141,3531
420849,-1,1
420866,446,3531
420866,-25,1
420868,446,3531
420868,-25,1
420891,519,3531
420891,-11,1
420892,136,3531
420892,-48,1
420898,519,3531
420898,-11,1
420905,519,3531
420905,-11,1
420953,321,3531
420953,-42,1
420954,321,3531
420954,-42,1
420955,321,3531
420955,-42,1
420956,321,3531
420956,-42,1
420963,389,3531
420963,-55,1
420967,389,3531
420967,-55,1
420973,377,3531
420973,-48,1
420981,389,3531
420981,-55,1
420984,643,3531
420984,-42,1
420991,476,3531
420991,-15,1
420992,476,3531
420992,-15,1
421018,136,3531
421018,-48,1
421028,127,3531
421028,-4,1
421040,377,3531
421040,-48,1
421044,127,3531
421044,-4,1
421066,136,3531
421066,-48,1
421093,486,3531
421093,-11,1
421097,486,3531
421097,-11,1
421112,643,3531
421112,-42,1
421115,114,3531
421115,-19,1
421121,114,3531
421121,-19,1
421196,499,3532
421196,-16,1
421219,499,3532
421219,-16,1
421225,499,3532
421225,-16,1
421226,499,3532
421226,-16,1
421293,399,3532
421293,-42,1
421296,453,3532
421296,-41,1
421298,453,3532
421298,-41,1
421301,69,3532
421301,-8,1
421312,11,3532
421312,-26,1
421313,11,3532
421313,-26,1
421357,399,3532
421357,-42,1
421362,273,3532
421362,-41,1
421363,634,3532
421363,-16,1
421365,634,3532
421365,-16,1
421368,634,3532
421368,-16,1
421372,273,3532
421372,-41,1
421386,371,3532
421386,-19,1
421387,371,3532
421387,-19,1
421388,371,3532
421388,-19,1
421389,371,3532
421389,-19,1
421399,634,3532
421399,-16,1
421408,273,3532
421408,-41,1
421477,265,3533
421477,-42,1
421496,265,3533
421496,-42,1
421510,312,3533
421510,-48,1
421513,312,3533
421513,-48,1
421515,312,3533
421515,-48,1
421524,160,3533
421524,-43,1
421525,160,3533
421525,-43,1
421529,189,3533
421529,-26,1
421530,366,3533
421530,-4,1
421531,189,3533
421531,-26,1
421555,680,3533
421555,-42,1
421556,680,3533
421556,-42,1
421557,680,3533
421557,-42,1
421577,366,3533
421577,-4,1
421581,366,3533
421581,-4,1
421604,716,3533
421604,-5,1
421619,716,3533
421619,-5,1
421623,716,3533
421623,-5,1
421628,492,3533
421628,-5,1
421629,492,3533
421629,-5,1
421647,492,3533
421647,-5,1
421649,492,3533
421649,-5,1
421696,215,3533
421696,-1,1
421699,322,3533
421699,-41,1
421700,322,3533
421700,-41,1
421711,105,3533
421711,-21,1
421713,105,3533
421713,-21,1
421714,105,3533
421714,-21,1
421716,215,3533
421716,-1,1
421721,656,3533
421721,-41,1
421724,656,3533
421724,-41,1
421725,656,3533
421725,-41,1
421726,172,3533
421726,-18,1
421728,172,3533
421728,-18,1
421729,172,3533
421729,-18,1
421807,343,3534
421807,-12,1
421809,411,3534
421809,-32,1
421842,367,3534
421842,-43,1
421844,337,3534
421844,-36,1
421865,599,3534
421865,-2,1
421876,599,3534
421876,-2,1
421891,343,3534
421891,-12,1
421910,711,3534
421910,-14,1
421913,123,3534
421913,-43,1
421940,485,3534
421940,-48,1
421942,711,3534
421942,-14,1
421943,711,3534
421943,-14,1
421944,711,3534
421944,-14,1
421945,485,3534
421945,-48,1
421978,219,3534
421978,-43,1
421979,219,3534
421979,-43,1
421983,219,3534
421983,-43,1
421985,337,3534
421985,-36,1
422005,29,3534
422005,-41,1
422006,29,3534
422006,-41,1
422008,367,3534
422008,-43,1
422011,29,3534
422011,-41,1
422039,711,3534
422039,-41,1
422057,463,3534
422057,-42,1
422061,463,3534
422061,-42,1
422062,711,3534
422062,-41,1
422069,711,3534
422069,-41,1
422107,129,3534
422107,-5,1
422114,129,3534
422114,-5,1
422156,367,3534
422156,-43,1
422158,231,3535
422158,-27,1
422167,231,3535
422167,-27,1
422206,231,3535
422206,-27,1
422226,334,3535
422226,-42,1
422227,73,3535
422227,-54,1
422252,73,3535
422252,-54,1
422264,673,3535
422264,-19,1
422277,673,3535
422277,-19,1
422300,535,3535
422300,-22,1
422301,535,3535
422301,-22,1
422302,535,3535
422302,-22,1
422307,334,3535
422307,-42,1
422308,334,3535
422308,-42,1
422342,673,3535
422342,-19,1
422389,77,3535
422389,-29,1
422391,77,3535
422391,-29,1
422408,509,3535
422408,-16,1
422426,509,3535
422426,-16,1
422436,509,3535
422436,-16,1
422441,214,3535
422441,-13,1
422455,214,3535
422455,-13,1
422463,509,3535
422463,-16,1
422482,643,3536
422482,-10,1
422524,643,3536
422524,-10,1
422529,387,3536
422529,-7,1
422530,387,3536
422530,-7,1
422531,387,3536
422531,-7,1
422532,387,3536
422532,-7,1
422597,223,3536
422597,-34,1
422598,223,3536
422598,-34,1
422606,85,3536
422606,-43,1
422609,223,3536
422609,-34,1
422621,85,3536
422621,-43,1
422684,492,3536
422684,-15,1
422688,492,3536
422688,-15,1
422698,492,3536
422698,-15,1
422728,185,3536
422728,-8,1
422735,185,3536
422735,-8,1
422741,192,3536
422741,-10,1
422742,643,3536
422742,-10,1
422743,635,3536
422743,-36,1
422744,635,3536
422744,-36,1
422745,635,3536
422745,-36,1
422756,643,3536
422756,-10,1
422850,552,3537
422850,-9,1
422851,552,3537
422851,-9,1
422854,552,3537
422854,-9,1
422855,552,3537
422855,-9,1
422870,20,3537
422870,-26,1
422871,20,3537
422871,-26,1
422968,58,3537
422968,-41,1
422970,142,3537
422970,-10,1
422971,142,3537
422971,-10,1
422975,142,3537
422975,-10,1
422976,58,3537
422976,-41,1
423084,575,3537
423084,-33,1
423103,75,3537
423103,-41,1
423110,75,3537
423110,-41,1
423125,575,3537
423125,-33,1
423154,575,3537
423154,-33,1
423185,545,3538
423185,-42,1
423186,545,3538
423186,-42,1
423208,312,3538
423208,-36,1
423211,552,3538
423211,-20,1
423212,552,3538
423212,-20,1
423223,469,3538
423223,-3,1
423227,312,3538
423227,-36,1
423244,312,3538
423244,-36,1
423276,469,3538
423276,-3,1
423291,444,3538
423291,-36,1
423292,444,3538
423292,-36,1
423490,109,3538
423490,-27,1
423537,604,3539
423537,-25,1
423546,604,3539
423546,-25,1
423591,343,3539
423591,-5,1
423631,390,3539
423631,-41,1
423634,390,3539
423634,-41,1
423635,577,3539
423635,-9,1
423637,577,3539
423637,-9,1
423714,279,3539
423714,-8,1
423718,279,3539
423718,-8,1
423719,343,3539
423719,-5,1
423757,343,3539
423757,-5,1
423768,279,3539
423768,-8,1
423802,254,3540
423802,-49,1
423807,214,3540
423807,-25,1
423811,214,3540
423811,-25,1
423823,254,3540
423823,-49,1
423836,254,3540
423836,-49,1
423879,175,3540
423879,-3,1
423947,175,3540
423947,-3,1
423962,365,3540
423962,-19,1
423993,254,3540
423993,-49,1
424001,365,3540
424001,-19,1
424002,653,3540
424002,-40,1
424013,326,3540
424013,-39,1
424020,326,3540
424020,-39,1
424024,653,3540
424024,-40,1
424047,391,3540
424047,-43,1
424048,391,3540
424048,-43,1
424124,52,3541
424124,-2,1
424129,390,3541
424129,-39,1
424130,390,3541
424130,-39,1
424131,52,3541
424131,-2,1
424142,606,3541
424142,-19,1
424144,390,3541
424144,-39,1
424184,583,3541
424184,-43,1
424228,291,3541
424228,-50,1
424236,583,3541
424236,-43,1
424243,291,3541
424243,-50,1
424247,19,3541
424247,-16,1
424253,19,3541
424253,-16,1
424254,19,3541
424254,-16,1
424256,675,3541
424256,-28,1
424257,675,3541
424257,-28,1
424272,115,3541
424272,-5,1
424276,115,3541
424276,-5,1
424302,492,3541
424302,-8,1
424326,559,3541
424326,-41,1
424331,19,3541
424331,-16,1
424334,492,3541
424334,-8,1
424354,625,3541
424354,-13,1
424356,606,3541
424356,-19,1
424364,559,3541
424364,-41,1
424381,305,3541
424381,-18,1
424382,305,3541
424382,-18,1
424384,305,3541
424384,-18,1
424385,606,3541
424385,-19,1
424386,115,3541
424386,-5,1
424391,625,3541
424391,-13,1
424421,38,3542
424421,-54,1
424426,255,3542
424426,-25,1
424435,194,3542
424435,-5,1
424436,38,3542
424436,-54,1
424441,38,3542
424441,-54,1
424481,255,3542
424481,-25,1
424483,433,3542
424483,-43,1
424485,433,3542
424485,-43,1
424500,194,3542
424500,-5,1
424527,700,3542
424527,-56,1
424535,692,3542
424535,-28,1
424542,657,3542
424542,-11,1
424550,544,3542
424550,-18,1
424551,657,3542
424551,-11,1
424556,692,3542
424556,-28,1
424562,184,3542
424562,-41,1
424586,184,3542
424586,-41,1
424610,544,3542
424610,-18,1
424612,544,3542
424612,-18,1
424621,194,3542
424621,-5,1
424669,211,3542
424669,-15,1
424671,194,3542
424671,-5,1
424675,211,3542
424675,-15,1
424677,700,3542
424677,-56,1
424683,700,3542
424683,-56,1
424702,456,3543
424702,-42,1
424705,307,3543
424705,-3,1
424706,307,3543
424706,-3,1
424707,25,3543
424707,-37,1
424712,313,3543
424712,-13,1
424713,313,3543
424713,-13,1
424725,25,3543
424725,-37,1
424751,463,3543
424751,-14,1
424776,307,3543
424776,-3,1
424794,463,3543
424794,-14,1
424803,463,3543
424803,-14,1
424820,42,3543
424820,-42,1
424859,307,3543
424859,-3,1
424902,456,3543
424902,-42,1
424924,456,3543
424924,-42,1
424937,42,3543
424937,-42,1
424981,328,3544
424981,-23,1
425049,328,3544
425049,-23,1
425053,486,3544
425053,-7,1
425070,486,3544
425070,-7,1
425087,486,3544
425087,-7,1
425138,599,3544
425138,-12,1
425158,599,3544
425158,-12,1
425162,29,3544
425162,-42,1
425163,599,3544
425163,-12,1
425172,599,3544
425172,-12,1
425181,131,3544
425181,-41,1
425184,131,3544
425184,-41,1
425250,212,3544
425250,-54,1
425264,212,3544
425264,-54,1
425265,212,3544
425265,-54,1
425308,541,3544
425308,-6,1
425312,142,3544
425312,-42,1
425313,142,3544
425313,-42,1
425316,541,3544
425316,-6,1
425327,142,3544
425327,-42,1
425328,541,3544
425328,-6,1
425329,216,3545
425329,-32,1
425371,661,3545
425371,-50,1
425373,661,3545
425373,-50,1
425376,661,3545
425376,-50,1
425412,555,3545
425412,-5,1
425416,555,3545
425416,-5,1
425428,216,3545
425428,-32,1
425446,660,3545
425446,-50,1
425493,256,3545
425493,-41,1
425495,256,3545
425495,-41,1
425530,372,3545
425530,-40,1
425554,372,3545
425554,-40,1
425571,660,3545
425571,-50,1
425584,266,3545
425584,-28,1
425615,45,3545
425615,-51,1
425643,266,3545
425643,-28,1
425644,266,3545
425644,-28,1
425652,45,3545
425652,-51,1
425657,45,3545
425657,-51,1
425662,212,3546
425662,-23,1
425663,212,3546
425663,-23,1
425672,212,3546
425672,-23,1
425689,221,3546
425689,-41,1
425690,221,3546
425690,-41,1
425707,670,3546
425707,-1,1
425709,670,3546
425709,-1,1
425718,670,3546
425718,-1,1
425733,674,3546
425733,-19,1
425734,674,3546
425734,-19,1
425754,228,3546
425754,-32,1
425762,228,3546
425762,-32,1
425920,294,3546
425920,-7,1
425939,294,3546
425939,-7,1
425940,294,3546
425940,-7,1
425945,486,3546
425945,-11,1
425952,486,3546
425952,-11,1
425953,486,3546
425953,-11,1
426121,704,3547
426121,-37,1
426122,704,3547
426122,-37,1
426129,494,3547
426129,-37,1
426130,494,3547
426130,-37,1
426131,494,3547
426131,-37,1
426132,494,3547
426132,-37,1
426242,370,3547
426242,-6,1
426249,370,3547
426249,-6,1
426258,370,3547
426258,-6,1
426298,617,3548
426298,-43,1
426300,617,3548
426300,-43,1
426301,400,3548
426301,-8,1
426302,400,3548
426302,-8,1
426303,400,3548
426303,-8,1
426304,248,3548
426304,-55,1
426307,248,3548
426307,-55,1
426544,230,3549
426544,-30,1
426547,230,3549
426547,-30,1
426554,313,3549
426554,-11,1
426557,230,3549
426557,-30,1
426559,313,3549
426559,-11,1
426560,45,3549
426560,-42,1
426561,313,3549
426561,-11,1
426569,45,3549
426569,-42,1
426636,575,3549
426636,-41,1
426649,575,3549
426649,-41,1
426662,101,3549
426662,-9,1
426671,101,3549
426671,-9,1
426678,554,3549
426678,-41,1
426705,415,3549
426705,-43,1
426706,554,3549
426706,-41,1
426707,554,3549
426707,-41,1
426708,554,3549
426708,-41,1
426721,415,3549
426721,-43,1
426724,345,3549
426724,-51,1
426728,345,3549
426728,-51,1
426761,345,3549
426761,-51,1
426775,121,3549
426775,-41,1
426781,121,3549
426781,-41,1
426807,403,3549
426807,-22,1
426813,403,3549
426813,-22,1
426854,330,3550
426854,-39,1
426860,330,3550
426860,-39,1
426893,680,3550
426893,-28,1
426894,680,3550
426894,-28,1
426918,263,3550
426918,-19,1
426919,263,3550
426919,-19,1
426980,639,3550
426980,-27,1
426981,639,3550
426981,-27,1
427009,639,3550
427009,-27,1
427052,597,3550
427052,-36,1
427056,597,3550
427056,-36,1
427078,212,3550
427078,-36,1
427080,653,3550
427080,-43,1
427081,653,3550
427081,-43,1
427082,653,3550
427082,-43,1
427086,212,3550
427086,-36,1
427096,518,3550
427096,-42,1
427139,302,3550
427139,-43,1
427140,302,3550
427140,-43,1
427187,429,3551
427187,-14,1
427189,429,3551
427189,-14,1
427215,69,3551
427215,-43,1
427216,69,3551
427216,-43,1
427233,176,3551
427233,-43,1
427247,176,3551
427247,-43,1
427252,176,3551
427252,-43,1
427267,606,3551
427267,-41,1
427268,606,3551
427268,-41,1
427270,606,3551
427270,-41,1
427271,606,3551
427271,-41,1
427352,176,3551
427352,-43,1
427369,613,3551
427369,-43,1
427371,613,3551
427371,-43,1
427386,240,3551
427386,-4,1
427398,286,3551
427398,-41,1
427399,240,3551
427399,-4,1
427401,286,3551
427401,-41,1
427431,386,3551
427431,-9,1
427434,386,3551
427434,-9,1
427454,386,3551
427454,-9,1
427473,681,3552
427473,-1,1
427474,681,3552
427474,-1,1
427477,371,3552
427477,-5,1
427480,371,3552
427480,-5,1
427482,371,3552
427482,-5,1
427488,253,3552
427488,-43,1
427500,545,3552
427500,-40,1
427501,545,3552
427501,-40,1
427540,591,3552
427540,-29,1
427550,591,3552
427550,-29,1
427556,371,3552
427556,-14,1
427557,371,3552
427557,-14,1
427558,253,3552
427558,-43,1
427579,558,3552
427579,-55,1
427580,558,3552
427580,-55,1
427584,636,3552
427584,-37,1
427590,558,3552
427590,-55,1
427594,636,3552
427594,-37,1
427596,636,3552
427596,-37,1
427636,671,3552
427636,-13,1
427647,671,3552
427647,-13,1
427680,671,3552
427680,-13,1
427751,80,3552
427751,-16,1
427752,80,3552
427752,-16,1
427754,80,3552
427754,-16,1
427757,80,3552
427757,-16,1
427781,488,3552
427781,-19,1
427783,488,3552
427783,-19,1
427855,400,3553
427855,-52,1
427869,400,3553
427869,-52,1
427871,400,3553
427871,-52,1
427882,527,3553
427882,-2,1
427886,712,3553
427886,-12,1
427887,712,3553
427887,-12,1
427891,527,3553
427891,-2,1
427903,508,3553
427903,-1,1
427907,508,3553
427907,-1,1
427908,508,3553
427908,-1,1
427909,527,3553
427909,-2,1
427993,558,3553
427993,-25,1
427994,558,3553
427994,-25,1
428012,509,3553
428012,-43,1
428014,509,3553
428014,-43,1
428060,509,3553
428060,-43,1
428108,264,3554
428108,-1,1
428125,78,3554
428125,-4,1
428126,264,3554
428126,-1,1
428131,78,3554
428131,-4,1
428132,78,3554
428132,-4,1
428212,235,3554
428212,-41,1
428214,235,3554
428214,-41,1
428215,676,3554
428215,-13,1
428216,676,3554
428216,-13,1
428217,676,3554
428217,-13,1
428254,336,3554
428254,-30,1
428261,463,3554
428261,-42,1
428262,463,3554
428262,-42,1
428263,463,3554
428263,-42,1
428326,336,3554
428326,-30,1
428327,336,3554
428327,-30,1
428331,699,3554
428331,-12,1
428334,699,3554
428334,-12,1
428354,699,3554
428354,-12,1
428439,536,3554
428439,-13,1
428443,536,3554
428443,-13,1
428457,606,3555
428457,-42,1
428471,320,3555
428471,-46,1
428472,320,3555
428472,-46,1
428474,660,3555
428474,-7,1
428475,660,3555
428475,-7,1
428533,606,3555
428533,-42,1
428588,329,3555
428588,-37,1
428589,329,3555
428589,-37,1
428590,329,3555
428590,-37,1
428648,535,3555
428648,-11,1
428650,212,3555
428650,-23,1
428658,712,3555
428658,-51,1
428659,712,3555
428659,-51,1
428666,182,3555
428666,-34,1
428667,182,3555
428667,-34,1
428670,535,3555
428670,-11,1
428712,74,3555
428712,-27,1
428720,74,3555
428720,-27,1
428741,136,3556
428741,-41,1
428765,136,3556
428765,-41,1
428767,136,3556
428767,-41,1
428809,172,3556
428809,-12,1
428867,595,3556
428867,-40,1
428893,595,3556
428893,-40,1
428918,172,3556
428918,-12,1
428922,307,3556
428922,-1,1
428924,307,3556
428924,-1,1
428940,403,3556
428940,-13,1
428944,403,3556
428944,-13,1
428945,403,3556
428945,-13,1
428966,691,3556
428966,-15,1
428971,691,3556
428971,-15,1
428977,691,3556
428977,-15,1
429103,518,3557
429103,-14,1
429124,518,3557
429124,-14,1
429181,304,3557
429181,-41,1
429182,304,3557
429182,-41,1
429186,499,3557
429186,-5,1
429188,499,3557
429188,-5,1
429208,228,3557
429208,-14,1
429213,112,3557
429213,-30,1
429218,112,3557
429218,-30,1
429219,228,3557
429219,-14,1
429232,370,3557
429232,-11,1
429259,261,3557
429259,-56,1
429260,261,3557
429260,-56,1
429279,160,3557
429279,-15,1
429280,6,3557
429280,-13,1
429283,160,3557
429283,-15,1
429287,518,3557
429287,-14,1
429295,6,3557
429295,-13,1
429296,558,3557
429296,-27,1
429302,558,3557
429302,-27,1
429325,6,3557
429325,-13,1
429326,370,3557
429326,-11,1
429390,49,3558
429390,-41,1
429393,49,3558
429393,-41,1
429398,117,3558
429398,-46,1
429399,117,3558
429399,-46,1
429401,117,3558
429401,-46,1
429403,49,3558
429403,-41,1
429468,31,3558
429468,-42,1
429470,31,3558
429470,-42,1
429491,196,3558
429491,-9,1
429527,676,3558
429527,-42,1
429532,196,3558
429532,-9,1
429536,196,3558
429536,-9,1
429549,676,3558
429549,-42,1
429550,676,3558
429550,-42,1
429564,512,3558
429564,-34,1
429611,164,3558
429611,-28,1
429614,164,3558
429614,-28,1
429625,512,3558
429625,-34,1
429674,357,3559
429674,-29,1
429679,357,3559
429679,-29,1
429682,209,3559
429682,-11,1
429683,209,3559
429683,-11,1
429686,380,3559
429686,-52,1
429691,380,3559
429691,-52,1
429736,322,3559
429736,-12,1
429738,268,3559
429738,-41,1
429746,268,3559
429746,-41,1
429751,603,3559
429751,-26,1
429759,536,3559
429759,-5,1
429763,268,3559
429763,-41,1
429776,322,3559
429776,-12,1
429782,536,3559
429782,-5,1
429783,485,3559
429783,-15,1
429791,536,3559
429791,-5,1
429795,485,3559
429795,-15,1
429821,443,3559
429821,-14,1
429826,371,3559
429826,-1,1
429834,371,3559
429834,-1,1
429845,443,3559
429845,-14,1
429860,485,3559
429860,-15,1
429862,485,3559
429862,-15,1
429889,371,3559
429889,-1,1
429910,379,3559
429910,-42,1
429928,379,3559
429928,-42,1
429960,603,3559
429960,-26,1
429979,281,3560
429979,-43,1
430009,281,3560
430009,-43,1
430045,541,3560
430045,-40,1
430050,541,3560
430050,-40,1
430089,605,3560
430089,-41,1
430099,316,3560
430099,-6,1
430100,316,3560
430100,-6,1
430122,316,3560
430122,-6,1
430143,385,3560
430143,-28,1
430145,385,3560
430145,-28,1
430159,377,3560
430159,-50,1
430190,390,3560
430190,-39,1
430191,390,3560
430191,-39,1
430192,390,3560
430192,-39,1
430209,542,3560
430209,-41,1
430210,542,3560
430210,-41,1
430233,281,3560
430233,-43,1
430240,605,3560
430240,-41,1
430244,377,3560
430244,-50,1
430246,605,3560
430246,-41,1
430248,377,3560
430248,-50,1
430262,266,3561
430262,-5,1
430266,377,3561
430266,-11,1
430326,112,3561
430326,-39,1
430332,584,3561
430332,-43,1
430359,112,3561
430359,-39,1
430389,49,3561
430389,-22,1
430392,584,3561
430392,-43,1
430396,49,3561
430396,-22,1
430408,591,3561
430408,-42,1
430435,423,3561
430435,-13,1
430438,299,3561
430438,-15,1
430443,389,3561
430443,-14,1
430449,389,3561
430449,-14,1
430461,389,3561
430461,-14,1
430473,299,3561
430473,-15,1
430476,480,3561
430476,-22,1
430477,480,3561
430477,-22,1
430491,480,3561
430491,-22,1
430506,266,3561
430506,-5,1
430511,423,3561
430511,-13,1
430512,639,3561
430512,-43,1
430516,377,3561
430516,-11,1
430536,639,3561
430536,-43,1
430551,299,3561
430551,-15,1
430553,299,3561
430553,-15,1
430556,423,3561
430556,-13,1
430558,591,3561
430558,-42,1
430562,266,3561
430562,-5,1
430563,591,3561
430563,-42,1
430570,422,3561
430570,-36,1
430571,422,3561
430571,-36,1
430574,377,3561
430574,-11,1
430575,639,3561
430575,-43,1
430602,350,3562
430602,-18,1
430660,377,3562
430660,-42,1
430661,8,3562
430661,-12,1
430662,377,3562
430662,-42,1
430664,8,3562
430664,-12,1
430666,377,3562
430666,-42,1
430672,377,3562
430672,-42,1
430679,604,3562
430679,-32,1
430717,350,3562
430717,-18,1
430718,350,3562
430718,-18,1
430732,604,3562
430732,-32,1
430742,598,3562
430742,-25,1
430752,598,3562
430752,-25,1
430770,645,3562
430770,-41,1
430771,645,3562
430771,-41,1
430791,400,3562
430791,-22,1
430792,400,3562
430792,-22,1
430854,165,3562
430854,-23,1
430866,7,3563
430866,-12,1
430877,31,3563
430877,-14,1
430878,7,3563
430878,-12,1
430965,412,3563
430965,-27,1
430975,31,3563
430975,-14,1
430985,412,3563
430985,-27,1
430989,671,3563
430989,-42,1
430990,31,3563
430990,-14,1
431001,671,3563
431001,-42,1
431003,345,3563
431003,-1,1
431010,345,3563
431010,-1,1
431015,42,3563
431015,-8,1
431072,31,3563
431072,-14,1
431076,42,3563
431076,-8,1
431085,470,3563
431085,-15,1
431097,444,3563
431097,-43,1
431130,42,3563
431130,-8,1
431131,42,3563
431131,-8,1
431144,470,3563
431144,-15,1
431150,186,3564
431150,-25,1
431153,186,3564
431153,-25,1
431155,186,3564
431155,-25,1
431157,186,3564
431157,-25,1
431162,284,3564
431162,-18,1
431164,397,3564
431164,-37,1
431169,397,3564
431169,-37,1
431174,305,3564
431174,-4,1
431177,284,3564
431177,-18,1
431180,284,3564
431180,-18,1
431189,305,3564
431189,-4,1
431196,521,3564
431196,-15,1
431204,509,3564
431204,-39,1
431213,509,3564
431213,-39,1
431237,382,3564
431237,-12,1
431257,382,3564
431257,-12,1
431259,382,3564
431259,-12,1
431290,521,3564
431290,-15,1
431307,291,3564
431307,-48,1
431308,291,3564
431308,-48,1
431321,454,3564
431321,-27,1
431323,454,3564
431323,-27,1
431374,37,3564
431374,-29,1
431375,37,3564
431375,-29,1
431413,195,3564
431413,-28,1
431435,195,3564
431435,-28,1
431468,678,3565
431468,-50,1
431469,678,3565
431469,-50,1
431470,678,3565
431470,-50,1
431471,473,3565
431471,-28,1
431486,473,3565
431486,-28,1
431497,473,3565
431497,-28,1
431509,473,3565
431509,-28,1
431515,516,3565
431515,-4,1
431516,630,3565
431516,-2,1
431518,516,3565
431518,-4,1
431519,630,3565
431519,-2,1
431548,356,3565
431548,-2,1
431549,356,3565
431549,-2,1
431581,421,3565
431581,-50,1
431582,421,3565
431582,-50,1
431583,421,3565
431583,-50,1
431584,421,3565
431584,-50,1
431612,460,3565
431612,-9,1
431613,460,3565
431613,-9,1
431646,115,3565
431646,-37,1
431647,115,3565
431647,-37,1
431688,496,3565
431688,-12,1
431692,496,3565
431692,-12,1
431694,572,3565
431694,-41,1
431695,572,3565
431695,-41,1
431705,496,3565
431705,-12,1
431730,516,3565
431730,-4,1
431774,518,3566
431774,-43,1
431793,518,3566
431793,-43,1
431808,518,3566
431808,-43,1
431831,104,3566
431831,-41,1
431832,104,3566
431832,-41,1
431833,104,3566
431833,-41,1
431887,8,3566
431887,-1,1
431889,8,3566
431889,-1,1
431984,396,3566
431984,-13,1
431985,396,3566
431985,-13,1
431986,396,3566
431986,-13,1
431995,481,3566
431995,-19,1
431996,481,3566
431996,-19,1
432029,481,3566
432029,-19,1
432038,428,3567
432038,-2,1
432051,305,3567
432051,-30,1
432054,370,3567
432054,-41,1
432055,370,3567
432055,-41,1
432063,305,3567
432063,-30,1
432069,370,3567
432069,-41,1
432074,428,3567
432074,-2,1
432153,274,3567
432153,-42,1
432154,274,3567
432154,-42,1
432166,139,3567
432166,-5,1
432167,139,3567
432167,-5,1
432168,274,3567
432168,-42,1
432169,139,3567
432169,-5,1
432198,540,3567
432198,-41,1
432201,540,3567
432201,-41,1
432257,578,3567
432257,-39,1
432258,578,3567
432258,-39,1
432361,385,3568
432361,-20,1
432363,385,3568
432363,-20,1
432417,391,3568
432417,-25,1
432422,391,3568
432422,-25,1
